image_name,gemini_output,sentiment,sarcasm,vulgarity,abuse,target
image_tamil_0602.jpg,"This meme pairs a tweet from the Indian actor Dhanush, who excitedly announces the receipt of the final script for the sequel Maari 3, with a popular reaction image of the comedian Vadivelu. The Tamil text overlaid on the image, Ennathu Maari 3'ku Script Aaiducha, translates to, What, the script for Maari 3 is already done? This caption highlights the fan's surprised and disbelieving reaction to the news, which is mirrored by Vadivelu’s wide-eyed, shocked expression as he looks toward the other characters in the frame. The overall composition captures the humorous and dramatic disbelief often associated with surprise movie announcements in Tamil cinema culture.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0665.jpg,"This meme features a four-panel collage from an Indian film scene, depicting a romantic moment between a man and a woman separated by iron prison bars. In the top panels, the woman looks at the camera while the man reaches through the bars to place a thali, a traditional wedding necklace, around her neck. The bottom panels highlight a comedic failure of this gesture, as the thali becomes snagged on a vertical metal bar instead of falling correctly around the woman's neck, leaving both characters with bewildered expressions. The Tamil text overlay at the bottom translates to I forgot about the bar in the middle, humorously pointing out the physical impossibility caused by the prison gate that ruins the intended romantic sentiment.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Organization
image_tamil_0502.jpg,"The image consists of two parts, starting with a top section displaying the iconic WWE logo accompanied by the warning text Please Do Not Try This At Home. Below this, a caption reads 5 mins later ...Me and my brother, followed by an image of two men in front of a chalkboard covered in complex mathematical equations. The man on the left is holding the other man around the waist while the man on the right strikes a dramatic professional wrestling pose with one leg kicked out and a strained, intense facial expression, humorously contrasting the serious academic environment with the dangerous physicality of wrestling moves children often attempt after watching television. There is a small caricature of a famous Tamil comedian known as Vadivelu in the corner, and the small text in the bottom right watermark reads 90s Pasanga, which translates to 90s Boys or 90s Kids, representing a generation that grew up mimicking such wrestling stunts.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,None
image_tamil_0339.jpg,"This meme features a still from a Tamil film showing a middle-aged man sitting on a floor with a weathered wall behind him, leaning against a wooden pillar. He wears a traditional lungi and a t-shirt with a towel draped over his shoulder, pointing a finger toward the left side of the frame with a frustrated and accusatory facial expression. The Tamil text overlaid at the top reads, ""அன்னைக்கே சொன்னேன் எவனாவது கேட்டீங்களா..,"" which translates to, ""I told you that very day; did anyone listen to me?"" The image captures a classic comedic trope used to depict feelings of vindication or annoyance when someone’s past warnings or advice are ignored by others.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0483.jpg,"This meme features a still from a Tamil film starring the famous comedian Vadivelu, who appears on the right wearing a red and blue plaid shirt and pointing a finger toward the man on the left. The man on the left is wearing a white tank top and a pink head covering with a pencil tucked behind his ear, looking back at Vadivelu with a surprised and slightly overwhelmed expression. The Tamil text overlay, which reads, Inga paaru.. idhellam romba overu paathukka, translates to, Look here, this is all too much, mind it. The scene captures a classic comedic confrontation where one character is admonishing the other for their behavior, a recurring dynamic in Vadivelu's comedic roles that remains a popular template for expressing annoyance or calling out excessive behavior in various online situations.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0116.jpg,"This meme features the popular Tamil comedian Vadivelu in a still from a film, surrounded by a group of people, with a joyful and slightly mischievous expression on his face as he laughs. The Tamil text overlaid at the top, Olli... Korali vithaiya, roughly translates to Oh... is this a clever trick or a piece of magic, often used in a sarcastic or humorous context to mock someone’s questionable actions or unbelievable claims. The image captures Vadivelu's quintessential comedic timing, often used online to react to situations involving absurdities or unexpected events.",Positive,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0054.jpg,"This meme humorously contrasts the societal expectations of New Year's Eve with the mundane reality of many people's experiences. The top panel features four friends in a dimly lit bar, smiling and clinking glasses in a celebratory toast, representing the common perception of a glamorous and social night out. In stark contrast, the bottom panel depicts a man lying flat on his back, eyes closed and looking deeply asleep, suggesting that for many, the holiday is simply an opportunity to catch up on rest rather than party. There is no Tamil text present in this image, as the captions are entirely in English, emphasizing a relatable observation about choosing quiet relaxation over the pressures of a typical high-energy New Year celebration.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0001.jpg,"This meme features the popular Tamil comedian Vadivelu sitting in an outdoor setting next to a crate of glass bottles, wearing a shirt stained with what appears to be dirt or grime. He sports a look of weary disbelief, with his head tilted slightly and a skeptical, questioning expression on his face as he gestures with his hand. The Tamil text overlay reads ada bikkalippayalugala, which is a colloquial, semi-profane expression of exasperation that roughly translates to Oh, you bunch of good-for-nothing idiots or scoundrels. The image is widely used in social media contexts to convey annoyance or to mock people who say or do something absurd.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0954.jpg,"This close-up portrait features Indian actress Shriya Saran, who maintains a calm and composed expression with a subtle, gentle smile directed toward the camera. Her features are highlighted by soft, warm backlighting that catches the strands of her dark, voluminous hair, and she is adorned with traditional earrings and a small bindi on her forehead. The image serves as a widely recognized reaction template in South Indian pop culture memes, often used to convey a sense of feigned innocence, polite disagreement, or a knowing look when someone is subtly judging a situation or providing a sarcastic response to a conversation. There is no Tamil text overlay present in this specific version of the image.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0610.png,"This meme consists of a top panel comparing a photograph of a statue that bears a striking resemblance to Tamil politician O. Panneerselvam against a real-life portrait of him, contrasting his political image with the sculpted version. Below this, the image features a still from a popular Tamil movie scene where comedian Vadivelu is laughing heartily while seated in a river with two other actors. The combination is a humorous commentary on the visual disparity between the statue's sculpted look and the person's actual appearance, using the laughing reaction shot to imply that the statue is an inaccurate or funny representation. There is no specific Tamil text to translate in this image, as the humor is derived entirely from the visual juxtaposition of the statue's features and the meme's classic reaction template.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0260.jpg,"This meme features a close-up shot of the popular Tamil comedian Goundamani, who appears to be in a state of extreme exasperation or exhaustion. With his eyes tightly shut and his mouth pursed in a look of profound frustration, he captures a classic expression of being overwhelmed by a situation. The Tamil text overlaid on the image, sssssappa mudiyala, translates to an emphatic expression of I cannot handle this anymore or I am absolutely exhausted, which is frequently used in pop culture to mock situations that are tedious, annoying, or mentally draining.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0179.jpg,"This meme features a close-up shot of the popular Tamil comedian Vadivelu, who appears with a slightly weary and unimpressed expression while leaning his head on his hand. Behind him, a blurred promotional poster suggests a lighthearted movie scene. The Tamil text overlay translates to: I thought I could sleep peacefully for one day on a Sunday, but as soon as I saw that it was the day itself, I woke up early. The meme captures the relatable irony of waking up at an early hour on a day intended for rest, perfectly complemented by the actor's comical, resigned look.",Neutral,Non-Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0967.jpg,"This meme features a close-up still of the well-known Tamil comedic actor Senthil, who is captured in a contemplative pose with a finger pressed against his chin, his eyebrows raised, and his eyes looking upward in a classic expression of confusion or deep curiosity. The image is framed by yellow text at the top that reads in a mix of Tamil and English, translated as, Even if the internet connection is slow, and white text at the bottom completing the thought, how does the ad play without buffering? The overall humor derives from the relatable and frustrating irony of online streaming, where users experience lag during their desired content, yet advertisements often manage to load and play perfectly without interruption.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0747.jpg,"This image features a collage at the top showcasing the actor Sarath Kumar with his wife Radhika and a baby, accompanied by a caption that mocks the complex family connection. The Tamil text describes the relationship as Sarath Kumar being blessed with the son of the daughter from the first husband of his second wife, Radhika, which is intended to be humorously confusing. Below this, a popular scene from a Tamil film depicts a group of men looking on with bewildered and confused expressions, accompanied by the Tamil text that translates to, ""Is this an aptitude question?"" The meme collectively uses these confused faces to highlight the convoluted and difficult nature of the genealogical relationship described in the caption.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0935.jpg,"This meme features a split-screen composition comparing a broadcast image of an IPL presenter with a reaction shot from a popular Tamil film. The top panel shows an anchor standing on a cricket field wearing a short, patterned dress, while the bottom panel displays a still from the movie Anniyan featuring the characters Remo and Chandru. The actors are seen smiling and nodding at each other with suggestive, knowing expressions. The Tamil text overlay at the bottom translates to, ""Hey Chandru... looks like there is a technique to attract the breeze as well,"" a cheeky, double-entendre comment on the anchor's outfit and the way she is standing, suggesting that her choice of clothing is a deliberate attempt to gain attention.",Negative,Sarcastic,Vulgar,Non-Abusive,Group
image_tamil_0171.jpg,"This meme features a two-panel sequence from a Tamil film starring actor Goundamani, capturing his annoyance toward fans who flood social media with repetitive birthday wishes for actor Vijay. The top panel shows the character looking exasperated with his hands outstretched as he laments, Happy birthday Thalapathy, happy birthday Vijay brother, mocking the excessive nature of these fan posts. The bottom panel depicts him being slapped by another character while the Tamil text translates to an angry demand asking why they cannot just post a single status update instead of cluttering feeds with so many, questioning who is even interested in watching all of them. The visual contrast between the actor’s frustrated, complaining expression and the sudden physical slap serves to highlight the comedic irritation many social media users feel toward obsessive celebratory post-spamming.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0361.jpg,"This meme features a still from a classic Tamil film showing two men engaged in an intense conversation surrounded by onlookers. On the left, a man in a white shirt points his finger authoritatively at the person beside him, his expression conveying frustration or a stern lecture. To his right, a man wearing a pink shirt appears downcast, looking downward with a pained or submissive facial expression, suggesting he is being scolded. The text overlay at the top, written in Tamil, translates to ""Why do we need this unnecessary show-off,"" which serves as a humorous caption for situations where someone is being called out for acting pretentious or overly dramatic without any real reason.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0921.jpg,"This meme humorously captures the intense anticipation felt during a traditional South Indian wedding feast. In the image, a man wearing a white skullcap is seen serving food along a row of guests seated at long tables with banana leaves, while a man in a striped shirt looks on with an expectant gaze as the server approaches his neighbor. The top text explains that this is the happiest moment when a sweet called kesari is served to the person sitting on your immediate side, known as the pakkathu leaf, while the bottom text emphasizes the mounting excitement as you realize you are the next person to be served. The image is watermarked with a small graphic of a vadai, a popular fried snack, to fit the theme of the community page sharing the content.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0689.jpg,"This meme features a humorous and absurdist digital manipulation of a motorcycle. A person is shown hunched over the handlebars while a second person is balanced precariously on their back, both wearing helmets. The motorbike itself has been edited to appear unusually short and compact, emphasizing the awkward and impossible posture of the riders. The Tamil text at the top reads Aduthu 2020 Aandil, which translates to Next in the year 2020. The image serves as a satirical commentary, using the exaggerated visual of the distorted motorcycle to imply that the year 2020 would be strange or unconventional. The signature at the bottom attributes the creation to an individual named Raja.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0766.jpg,"This meme features a famous still of the Tamil comedian Goundamani, who is shown with a bruised, bloodied face and a look of intense, pained shock while holding up his hand in a gesture of disbelief. The Tamil text overlaid on the image translates to a humorous and dark comparison regarding pain. The top text reads, those who say that the pain of love is the greatest pain, while the bottom text finishes the joke by advising them to try putting their hand between a door and its frame to see which pain is truly greater, accompanied by laughing and silly face emojis. The humor relies on the juxtaposition of the actor's physically battered appearance with the suggestion of a far more immediate and visceral injury to trivialize the abstract concept of heartbreak.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0168.jpg,"This four-panel meme features the popular Tamil comedian Vadivelu in a sequence of contrasting facial expressions while leaning against a wall. In the top-left frame, he is shown crying with a somber, heartbroken expression, while the subsequent three frames depict him transitioning into a joyful, beaming, and laughter-filled state. The sequence illustrates a humorous progression from sorrow to pure elation, often used to represent moments of sudden relief or the discovery of a happy outcome following a period of distress. The yellow banner across the center displays the website name roflphotos.com, and there is no Tamil text included in the image to translate.",Neutral,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0997.jpg,"This meme uses a split-screen layout to contrast the romanticized expectations of encountering a former flame with the mundane reality of such situations. In the top half, which represents expectation, a young couple sits on a park bench looking longingly at each other with soft, cinematic lighting, capturing a sentimental moment from the Tamil film Vinnaithaandi Varuvaayaa. In contrast, the bottom half shows a humorous reality check featuring a scene from a different film where the woman is seen smiling and holding a child while standing next to her husband, clearly indicating that she has moved on and started a family. The expression on the man on the far right in the bottom panel is one of awkward or surprised realization, highlighting the comedy of seeing an ex who is now living a completely different domestic life. The text overlaid on the images labels the top panel as Meeting EX/Crush after few years, followed by the labels Expectation and Reality to emphasize the humorous disappointment often felt when these chance encounters occur.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0706.jpg,"This meme uses a comparison format to highlight the contrast between a child-friendly situation and its more comedic, grounded counterpart. The top panel features Dora the Explorer and Boots the monkey sleeping peacefully while wearing oxygen masks, conveying a sense of gentle care or recovery. In stark contrast, the bottom panel features a still from a South Indian film depicting two middle-aged men lying on the ground with their eyes closed, appearing exhausted or perhaps comically unconscious. The visual humor relies on the juxtaposition of the innocent, animated medical scenario with the gritty, exaggerated realism of the movie scene, emphasizing a shift from cartoon comfort to a more absurd and mundane adult reality. There is no Tamil text present in the image to translate.",Neutral,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0355.jpg,"The image features a popular still of the Tamil comedian Vadivelu, who appears distressed and confused with a wide-eyed, slightly frantic facial expression as he looks off-camera. The text overlay at the top, written in Tamil, reads Aama ippa inga enna nadandhuchi, which translates to ""Yes, what actually happened here right now?"" The caption perfectly captures the actor’s trademark physical comedy, reflecting a sense of bewilderment or disbelief in response to an unexpected or chaotic situation.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0767.jpg,"This meme juxtaposes a news headline with a reaction image to express skepticism about a political development in Tamil Nadu. The top portion features a tweet from the news outlet Dinamalar reporting that Deepa Jayakumar, the niece of the late J. Jayalalithaa, has merged her political organization, Deepa Peravai, with the ADMK party. Below this, a popular Tamil film comedian, Vadivelu, is shown with a puzzled and dismissive facial expression, accompanied by the Tamil text ethukku, which translates to why or for what purpose. Together, the meme conveys a sense of confusion and disbelief from the public regarding the necessity or logic behind this political merger.",Neutral,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0857.jpg,"This meme features a classic optical illusion known as the impossible trident, where three rectangular bars on one end visually transform into four bars on the other, sparking a disagreement between two illustrated figures who claim to see either three or four items respectively. Below this illustration is a popular Tamil cinema screenshot of comedian Vadivelu looking confused and distressed, which acts as a comedic reaction to the visual paradox. The top Tamil text asks how many items are actually present, whether three or four, while the bottom Tamil text humorously translates to a sentiment expressing that such puzzles are confusing enough to make one forget even the simplest basic math, accompanied by an exasperated plea asking for the correct answer.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0866.jpg,"This meme contrasts a political statement with a humorous reaction image to convey sarcasm regarding the Prime Minister’s relationship with the Tamil language. The top panel features a news graphic of Indian Prime Minister Narendra Modi with a Tamil caption that translates to, I am always an admirer of the Tamil language; however, I am unfortunate enough not to know how to speak it. Below this, a two-part reaction image uses a scene from a popular Tamil movie where a person lies in bed appearing stunned or overwhelmed, while another individual sits nearby looking at them with a blank, confused expression. The person in bed is labeled as Tamil Nadu people, and the person sitting up is labeled as Modi Ji, suggesting that the public finds the Prime Minister's claim of being an admirer of the language while lacking the ability to speak it to be insincere, bewildering, or performative.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Organization
image_tamil_0614.jpg,"This meme uses a multi-panel collage of comedian Vadivelu in a thoughtful, contemplative pose while holding a cup to illustrate the surreal and humorous lyrics of the viral Tamil song Jimikki Kammal. In the first panel, the text translates to my father took it, referring to the earring mentioned in the song, with the caption noting the absurdity of the family context. The second panel translates to my mother drank my father's brandy, highlighting the bizarre domestic scene depicted in the song's verses. The final panel translates to my brother and I looked at it and enjoyed it, as Vadivelu maintains his dazed, deadpan expression, effectively poking fun at how strange and disconnected the lyrics are from the upbeat musical tone. The meme relies on the contrast between the actor's serious, perplexed face and the increasingly chaotic narrative details provided in the overlaid text.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Organization
image_tamil_0329.jpg,"This meme features a widely recognizable close-up shot of the popular Tamil comedian Vadivelu, who is shown wearing an orange shirt and a distinctively styled wig. His facial expression is one of exaggerated, cheeky, or slightly awkward amusement, characterized by a wide, toothy grin that is frequently used in pop culture to sarcastically signify a forced or insincere sense of gratitude. The green text at the top of the image translates from Tamil to English as thank you, which, when paired with the actor's iconic smirk, serves as a humorous way to acknowledge a situation with irony or feigned politeness.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0911.jpg,"This meme features a still of the Indian actor Silambarasan TR, wearing sunglasses and a patterned shirt, looking toward the camera with an expression of disbelief and shock. The text at the top announces a release date for the movie VRV on February 1st, while the text at the bottom is a Tamil phrase that translates literally to Will milk come in the pot, which is a colloquial way of expressing deep skepticism or asking if something is actually possible. The image also includes a watermark for the content creator Chennai Pattinam, utilizing the actor's intense, confused reaction to sarcastically mock the unlikely or unbelievable nature of the movie's announced release date.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0454.jpg,"This meme features a close-up, still shot of the popular Tamil comedian Vadivelu, who is shown with a tearful, distressed facial expression that conveys a mix of intense grief and comedic frustration. The text overlay is written in Tamil and reads Ivangalaoda periya rodhanaiya poche, which translates to English as This has become a huge misery/lamentation because of them. The image is widely used in South Indian social media culture to humorously express feelings of being burdened, annoyed, or overwhelmed by the antics or presence of others.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0284.jpg,"This six-panel meme features iconic Tamil comedian Vadivelu alongside another actor, capturing a transition from lighthearted amusement to sudden, stunned realization. In the top two rows, Vadivelu is seen laughing and gesturing animatedly as if sharing a funny story or joke with his companion. However, the tone shifts abruptly in the bottom panels; his expression transforms into one of shock and disbelief as he looks upward, reacting to the entrance of a serious-looking man shown in the final frame. The small text in the center reads Tamil Comedy Memes, which serves as a watermark for the source of the image. The sequence effectively depicts the comedic trope of someone being caught in a compromising or foolish moment by an authoritative figure, leading to an immediate and awkward cessation of their fun.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0083.jpg,"This meme features a humorous still from a classic Tamil film starring the renowned comedian Vadivelu. In the image, a man stands shirtless with his head being held down by another person, his tongue sticking out in a look of exaggerated distress or comical suffering. On the left, Vadivelu stands in a pink shirt with an expressive, dismissive hand gesture, looking unbothered by the scene. The Tamil text overlaid on the image translates to, I sent the request unknowingly... please let me go, which serves as a relatable joke about users who accidentally hit the send button on messages, friend requests, or other digital interactions and immediately regret it. The overall composition uses the absurdity of the scene to depict the feeling of panic and desperate pleading after making an impulsive online mistake.",Neutral,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0550.jpg,"This meme juxtaposes older film scenes with contemporary celebrity age gaps to poke fun at the aging process of millennials. The top two panels show a young girl greeting a much older man as uncle, while the middle panels highlight the 17-year age gap between the married actors Sayeesha, who is 21, and Arya, who is 38. The bottom panel features two actors looking confused or frustrated with a caption labeling them as 90s kids. The yellow text overlay at the very bottom is in Tamil and translates to, It is only the 2k kids who are calling us uncle nowadays... then what about us, implying that the generation born in the 90s feels targeted and aged by the younger generation's terminology.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0025.jpg,"This meme features a widely recognized expression from the popular Tamil comedian Vadivelu, who appears to be looking slightly to the side with an incredulous, skeptical, and slightly weary facial expression. The top text overlay is written in Tamil, which translates to ""Is this not the same nuisance you said you didn't want?"" This image is frequently used in internet culture to mock or highlight situations where someone complains about a recurring problem or individual, only to find themselves dealing with the exact same thing again later. The composition emphasizes his characteristic look of disbelief, making it a versatile template for expressing frustration with repetitive and unwanted circumstances.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0366.jpg,"This meme features the popular Tamil comedian Vadivelu standing outdoors with his arms outstretched and an expression of exaggerated shock, confusion, or desperate pleading on his face. He is wearing an unbuttoned shirt over a red undershirt and holding a white cloth in one hand, capturing a classic cinematic moment of him reacting to an absurd situation. The Tamil text overlay reads Guru-natha, which translates to Oh Master or Oh Teacher, a common comedic trope used by the actor when he is feigning extreme reverence or helplessness toward a mentor figure during a chaotic scene.",Positive,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0458.jpg,"This meme features two men sitting together in a dimly lit indoor setting, with one man resting his head on his hand while looking distressed and the other looking at him with a concerned or weary expression. The Tamil text overlaid on the image translates to, ""I thought you people wouldn't let me live in peace, but you aren't even letting me put up a status update."" The image captures a sense of humorous frustration regarding the pressures of social media, where the subject feels as though their personal choices and even their online activities are constantly being monitored or judged by others.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Other
image_tamil_0184.jpg,"This meme features a still from a Tamil film depicting a humorous and violent scene where a man in a green shirt is poised to strike another person’s head with a metal plate. The individual being targeted is crouching on the ground with his hands covering his head in a defensive posture, conveying a sense of mock fear and helplessness. The Tamil text overlay translates to ""Will you post like this hereafter? Will you post like this hereafter?"" which suggests the image is being used in online discussions to humorously threaten or chastise someone for sharing content that others find annoying, repetitive, or inappropriate.",Negative,Non-Sarcastic,Non-Vulgar,Abusive,Person
image_tamil_0084.jpg,"This meme features a still from a Tamil film showing an actor with a sweat-drenched shirt holding his hand up in a gesture of refusal or warning toward another person, whose back is turned to the camera. The actor wears an intense, confrontational expression, conveying a sense of frustration or a demand for authenticity. The Tamil text overlay, Nadikkatha, translates to Don't act, a phrase often used in internet culture to call out someone for being fake, insincere, or putting on a facade during a conversation or social interaction.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0067.jpg,"This image features a scene from a Tamil film where actor Kamal Haasan, wearing a red shirt and jeans, stands in the aisle of a tiered lecture hall, appearing to toss or offer a small packet of snacks to a student. The students surrounding him look up with various expressions of curiosity and amusement. The yellow Tamil text overlaid at the top translates to, Take this sea along with your nuts, which is a playful pun using the word kadalai, which in Tamil colloquialism refers to both roasted peanuts and the act of flirting. The caption captures the humorous, classroom-setting dynamic where the actor is effectively poking fun at the students' attempts at romance by linking their flirtatious behavior to the snack he is holding.",Negative,Non-Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0030.jpg,"This image features the popular Tamil comedian Vadivelu dressed in a formal magician's tuxedo complete with a top hat, standing on a stage in front of a banner that reads The Great Magic Show. His expression is one of exasperated authority, as he points a finger directly at the viewer with a stern and impatient look on his face. The Tamil text overlay translates to Hey, stop the performance, capturing the humorous irony of a character known for his slapstick comedy demanding that someone else cease their antics. The overall tone is playful and dismissive, frequently used in social media to mock someone who is acting out or trying too hard to seek attention.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0095.jpg,"This meme features a humorous still from a Tamil film showing three men engaged in conversation, with the central character, a middle-aged man in a striped shirt, laughing hysterically while looking at the person to his right. The man on the far left stands with his arms crossed, watching the interaction with a stoic and slightly detached expression, while the man on the right gestures with his hand as if making a point. At the top of the image, the Tamil text reads ennaiya kalaayichittaraamam, which translates to it seems they have made fun of me, accompanied by laughing emojis to emphasize the sarcastic or self-deprecating nature of the scene. A small logo in the bottom left corner identifies the source as a Tamil comedy meme page, framing the scene as a relatable moment of being the subject of a joke among friends.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0541.jpg,"This meme juxtaposes a serious tweet from actress Hansika Motwani announcing that her phone and Twitter account were compromised with a comedic scene from a popular Tamil movie. In the tweet, she alerts her followers not to respond to any suspicious messages while her team works to restore control. Below this, a screenshot from a film captures an older woman looking up with a worried or skeptical expression as two men, labeled as ""we,"" observe her, accompanied by the Tamil text ""Hacked pae,"" which translates to ""Oh, hacked!"" The humor relies on the contrast between the urgent, official nature of the celebrity's security warning and the colloquial, dramatic reaction of the characters in the movie, effectively capturing the audience's amused response to the common occurrence of hacked social media accounts.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0674.jpg,"This meme features a still from a Tamil comedy film where an actor, labeled as Ramanan, is shown holding up a heavy, sagging ceiling or roof structure with both hands to protect a group of school and college students sleeping on the floor beneath him. His face is captured in a strained, frantic expression that conveys a sense of panic and urgent effort as he bears the weight of the structure to keep it from collapsing on the individuals below. The text overlay identifies the man as Ramanan, while the groups of children and young adults huddled underneath are labeled as school students and college students, respectively, humorously depicting the character as a lone figure trying to prevent a catastrophic situation from crushing the educational system or the students themselves.",Neutral,Non-Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0943.png,"This meme features a top panel displaying a Sun News graphic about Nithyananda, with a Tamil headline stating that 4 million applications have been received for citizenship in his self-proclaimed nation of Kailaasa. The bottom panel uses a famous still from the Tamil film VIP, showing the actor Dhanush and a laughing man labeled as Nithi, looking toward a group of people labeled as singles who are walking toward an under-construction building site. The meme satirically compares the desperate, hopeful pursuit of citizenship in Nithyananda's fictional island to the desperate, humorous struggle of single men looking for romantic partners or a place to belong, suggesting that these applicants are as naive or misled as characters in a comedy film.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0972.jpg,"This meme uses a humorous juxtaposition to comment on the recurring promise of release dates for long-delayed Tamil films. The top portion displays two posters for films, specifically Madha Gaja Raja and an unnamed project, both prominently advertising a release date of September 6th. Below, the famous Tamil comedian Goundamani is shown with a weary, skeptical expression wrapped in a shawl, accompanied by the Tamil text, ""Idhe than avanum sonnan,"" which translates to ""He said the exact same thing."" The meme mocks the pattern of films repeatedly announcing and missing their release dates, with the comedian’s deadpan reaction serving as a cynical response to yet another optimistic September 6th premiere claim.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0962.jpg,"This meme uses a three-panel format featuring actor Vivek to illustrate the evolving priorities of men as they age and face the realities of life. In the first panel, labeled kids, a character prays with folded hands, accompanied by Tamil text that translates to, Oh God, if I get married, it should be to the girl I love. In the second panel, labeled men, the character looks more serious and grounded, with the text stating, Oh God, I must buy my own house before I get married. In the final panel, labeled legends, the character has a weary, resigned expression, with the text reading, Oh God, please let me keep my hair from falling out before I get married. The progression highlights a shift from romantic idealism to financial responsibility and finally to the humorous, cynical concerns regarding aging and physical appearance.",Positive,Sarcastic,Non-Vulgar,Non-Abusive,Group
image_tamil_0049.jpg,"This meme features a scene from a Tamil film where the comedian Vadivelu is gesturing defensively while standing between a man in an orange turban and a woman in a yellow sari. The man on the left appears to be confronting him, and the expression on Vadivelu’s face conveys a mix of feigned innocence and nervous justification as he tries to diffuse the situation. The Tamil text overlay, which translates to everything has been going fine until now, captures the comedic irony of someone attempting to maintain a facade of normalcy despite an impending conflict or disaster.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0076.jpg,"This meme features two iconic Tamil cinema comedians, Goundamani and Senthil, captured in a still from a classic film. On the left, Senthil appears distressed and is covering his mouth with a towel, while Goundamani, standing to his right, looks on with a look of mock concern or realization. The text overlay at the top is written in Tamil and translates to ""it is indeed a matter to be very sad about,"" which is often used in social media contexts to sarcastically or ironically comment on unfortunate situations, failures, or disappointing news. The contrast between Senthil's distressed demeanor and Goundamani's expression serves to amplify the humorous and ironic tone typical of their legendary comedy partnership.",Negative,Sarcastic,Non-Vulgar,Non-Abusive,Person
image_tamil_0623.jpg,"This edited movie poster features a group of men and women dressed in traditional white clothing, posing for a group portrait with a comedic twist. The central figure, portraying the iconic character Nesamani, has been digitally altered to have a bright blue face, which starkly contrasts with the otherwise realistic and formal tone of the image. The participants exhibit various expressions, including laughter and forced smiles, contributing to the humorous atmosphere. At the top, the Tamil text reads Vantha Rajavathan Varuven, which translates to I will come only as a king, while the top right corner indicates a February release. Above the blue-faced character, a small inset photo of the comedian Goundamani is labeled with the text Body Soda, a playful reference to a well-known catchphrase associated with his character Sathya.",Neutral,Sarcastic,Non-Vulgar,Non-Abusive,Other
