ids,caption
image_telugu_0947.png,telugu dialoguess in telugu movies
image_telugu_0948.png,malayalam dialoguess
image_telugu_0949.png,a man in a black shirt is talking to a woman in a black shirt
image_telugu_0950.png,a man with a sign that says vh school
image_telugu_0951.png,a man is being his wife in the house
image_telugu_0952.png,telugu dialoguess in telugu movies
image_telugu_0953.png,a car full of money
image_telugu_0954.png,telugu dialoguess in telugu movies
image_telugu_0955.png,a man is being his wife to be her
image_telugu_0956.png,telugu dialoguess in telugu movies
image_telugu_0957.png,anil and vijay in telugu movie
image_telugu_0958.png,a man is being raped in the house of a woman in telangana
image_telugu_0959.png,a scene from the movie ' kaala '
image_telugu_0960.png,a man with a very expression on his face
image_telugu_0961.png,telugu dialoguess in telugu movies
image_telugu_0962.png,a funny scene from the movie
image_telugu_0963.png,a protest in telangana over the election
image_telugu_0964.png,"a man in a hat and a man in a hat with a hat on his head, and a man"
image_telugu_0965.png,a man with glasses and a beard in a movie
image_telugu_0966.png,telugu dialoguess in telugu movies
image_telugu_0967.png,telugu dialoguess in telugu movies
image_telugu_0968.png,a woman in a space suit with her arms outstretched
image_telugu_0969.png,pawanu telugu movie dialogues dialogues
image_telugu_0970.png,telugu dialoguess in telugu movies
image_telugu_0971.png,telugu dialoguess in telugu movies
image_telugu_0972.png,a funny scene from the movie
image_telugu_0973.png,tamil dialoguess of the actor
image_telugu_0974.png,a man in a cap is talking into a microphone
image_telugu_0975.png,a funny scene from the movie
image_telugu_0976.png,pawh babu and pawh babu in the show
image_telugu_0977.png,a funny video of a man singing in a telugu song
image_telugu_0978.png,telugu dialoguess in telugu movies
image_telugu_0979.png,a man in a white shirt is talking on the phone
image_telugu_0980.png,telugu dialoguess in telugu movies
image_telugu_0981.png,telugu dialoguess in telugu movies
image_telugu_0982.png,telugu comedy dialoguess in telugu tv
image_telugu_0983.png,a funny scene from the movie
image_telugu_0984.png,telugu dialoguess in telugu movies
image_telugu_0985.png,telugu dialoguess in telugu movies
image_telugu_0986.png,telugu dialoguess in telugu movies
image_telugu_0987.png,person and person in the movie
image_telugu_0988.png,a woman in a white headdre with a smile on her face
image_telugu_0989.png,telugu dialoguess in telugu movies
image_telugu_0990.png,a man in a white shirt is talking to a woman in a yellow shirt
image_telugu_0991.png,telugu dialoguess in telugu movies
image_telugu_0992.png,telugu dialoguess in telugu movies
image_telugu_0993.png,telugu funny dialoguess
image_telugu_0994.png,telugu dialoguess in telugu telugu movie
image_telugu_0995.png,telugu dialoguess in telugu movies
image_telugu_0996.png,person in a funny conversation with person in a funny conversation with person in a funny conversation with person in a funny conversation with person in a funny
image_telugu_0997.png,telugu dialoguess in telugu movies
image_telugu_0998.png,telugu dialoguess in telugu movies
image_telugu_0999.png,telugu dialoguess in telugu movies
image_telugu_1000.png,a man in a hat is speaking into a microphone
